tweet_id,text,expanded_urls,rating_out_of_10,name,source_name,source_location,time,date,stage,favorite_count,retweet_count
695629776980148225,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8,Calvin,Twitter for iPhone,http://twitter.com/download/iphone,15:27:17,2016-02-05,Not recorded,4328,1964
695446424020918272,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:18:42,2016-02-05,Not recorded,4200,1712
695409464418041856,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10,Bob,Twitter for iPhone,http://twitter.com/download/iphone,00:51:51,2016-02-05,Not recorded,8244,3374
695314793360662529,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10,Colin,Twitter for iPhone,http://twitter.com/download/iphone,18:35:39,2016-02-04,Not recorded,3435,1353
695095422348574720,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,just,Twitter for iPhone,http://twitter.com/download/iphone,04:03:57,2016-02-04,pupper,2518,577
695074328191332352,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,Lorenzo,Twitter for iPhone,http://twitter.com/download/iphone,02:40:08,2016-02-04,pupper,2691,1031
695064344191721472,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",https://twitter.com/dog_rates/status/695064344191721472/video/1,4,None,Twitter for iPhone,http://twitter.com/download/iphone,02:00:27,2016-02-04,Not recorded,1518,549
695051054296211456,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6,Brian,Twitter for iPhone,http://twitter.com/download/iphone,01:07:39,2016-02-04,Not recorded,2514,747
694925794720792577,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,https://vine.co/v/iJvUqWQ166L,5,None,Vine - Make a Scene,http://vine.co,16:49:55,2016-02-03,Not recorded,2562,861
694905863685980160,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10,Archie,Twitter for iPhone,http://twitter.com/download/iphone,15:30:43,2016-02-03,Not recorded,2613,879
694669722378485760,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",12,Phil,Twitter for iPhone,http://twitter.com/download/iphone,23:52:22,2016-02-02,Not recorded,34017,13492
694352839993344000,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10,Oliviér,Twitter for iPhone,http://twitter.com/download/iphone,02:53:12,2016-02-02,Not recorded,1929,571
694342028726001664,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,https://vine.co/v/iJWKejYdLlh,11,None,Vine - Make a Scene,http://vine.co,02:10:14,2016-02-02,Not recorded,1508,455
694329668942569472,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,Grady,Twitter for iPhone,http://twitter.com/download/iphone,01:21:07,2016-02-02,pupper,1891,472
694206574471057408,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,17:11:59,2016-02-01,Not recorded,3937,1918
694183373896572928,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9,Lola,Twitter for iPhone,http://twitter.com/download/iphone,15:39:48,2016-02-01,Not recorded,2797,875
694001791655137281,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11,Chester,Twitter for iPhone,http://twitter.com/download/iphone,03:38:15,2016-02-01,Not recorded,3236,966
693993230313091072,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,https://vine.co/v/i5ETazP5hrm,12,None,Vine - Make a Scene,http://vine.co,03:04:14,2016-02-01,Not recorded,1795,380
693942351086120961,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10,Kobe,Twitter for iPhone,http://twitter.com/download/iphone,23:42:03,2016-01-31,Not recorded,1667,343
693647888581312512,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7,None,Twitter for iPhone,http://twitter.com/download/iphone,04:11:58,2016-01-31,Not recorded,2556,550
693642232151285760,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9,Freddery,Twitter for iPhone,http://twitter.com/download/iphone,03:49:30,2016-01-31,Not recorded,2429,393
693629975228977152,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:00:47,2016-01-31,pupper,2334,750
693622659251335168,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,02:31:43,2016-01-31,Not recorded,1462,352
693590843962331137,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3,Phil,Twitter for iPhone,http://twitter.com/download/iphone,00:25:18,2016-01-31,pupper,4806,1846
693486665285931008,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://twitter.com/dog_rates/status/693486665285931008/video/1,11,Lincoln,Twitter for iPhone,http://twitter.com/download/iphone,17:31:20,2016-01-30,Not recorded,1682,593
693280720173801472,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10,Sadie,Twitter for iPhone,http://twitter.com/download/iphone,03:52:58,2016-01-30,Not recorded,3186,1171
693267061318012928,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,https://vine.co/v/i5n2irFUYWv,12,Oscar,Vine - Make a Scene,http://vine.co,02:58:42,2016-01-30,Not recorded,2262,763
693262851218264065,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,02:41:58,2016-01-30,pupper,2091,467
693231807727280129,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9,Bodie,Twitter for iPhone,http://twitter.com/download/iphone,00:38:37,2016-01-30,Not recorded,2748,698
693155686491000832,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12,Dunkin,Twitter for iPhone,http://twitter.com/download/iphone,19:36:08,2016-01-29,Not recorded,7497,3014
693109034023534592,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,16:30:45,2016-01-29,Not recorded,1625,572
693095443459342336,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10,Milo,Twitter for iPhone,http://twitter.com/download/iphone,15:36:45,2016-01-29,pupper,1769,428
692919143163629568,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://twitter.com/dog_rates/status/692919143163629568/photo/1,9,None,Twitter for iPhone,http://twitter.com/download/iphone,03:56:12,2016-01-29,Not recorded,2553,716
692905862751522816,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10,Wally,Twitter for iPhone,http://twitter.com/download/iphone,03:03:25,2016-01-29,pupper,2309,821
692901601640583168,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://twitter.com/dog_rates/status/692901601640583168/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,02:46:29,2016-01-29,Not recorded,1668,565
692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,https://twitter.com/dog_rates/status/692894228850999298/photo/1,10,Tupawc,Twitter for iPhone,http://twitter.com/download/iphone,02:17:12,2016-01-29,Not recorded,2150,742
692828166163931137,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,21:54:41,2016-01-28,pupper,2735,835
692752401762250755,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,16:53:37,2016-01-28,pupper,6475,3425
692568918515392513,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12,Chester,Twitter for iPhone,http://twitter.com/download/iphone,04:44:32,2016-01-28,Not recorded,4138,1454
692535307825213440,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10,Amber,Twitter for iPhone,http://twitter.com/download/iphone,02:30:58,2016-01-28,Not recorded,3000,1280
692530551048294401,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10,Cody,Twitter for iPhone,http://twitter.com/download/iphone,02:12:04,2016-01-28,Not recorded,1752,386
692417313023332352,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7,Herschel,Twitter for iPhone,http://twitter.com/download/iphone,18:42:06,2016-01-27,pupper,8900,3248
692187005137076224,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12,a,Twitter for iPhone,http://twitter.com/download/iphone,03:26:56,2016-01-27,Not recorded,2407,771
692158366030913536,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10,Edgar,Twitter for iPhone,http://twitter.com/download/iphone,01:33:08,2016-01-27,Not recorded,2036,748
692041934689402880,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,https://vine.co/v/iiI3wmqXYmA,13,Teddy,Vine - Make a Scene,http://vine.co,17:50:29,2016-01-26,Not recorded,3229,1183
692017291282812928,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9,Kingsley,Twitter for iPhone,http://twitter.com/download/iphone,16:12:33,2016-01-26,Not recorded,2751,898
691820333922455552,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://twitter.com/dog_rates/status/691820333922455552/photo/1,8,Brockly,Twitter for iPhone,http://twitter.com/download/iphone,03:09:55,2016-01-26,Not recorded,3768,1548
691793053716221953,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo,https://vine.co/v/OTTVAKw6YlW,10,None,Vine - Make a Scene,http://vine.co,01:21:31,2016-01-26,Not recorded,7717,3975
691756958957883396,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://twitter.com/dog_rates/status/691756958957883396/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,22:58:05,2016-01-25,Not recorded,2686,927
691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10,Richie,Twitter for iPhone,http://twitter.com/download/iphone,17:35:00,2016-01-25,Not recorded,1854,475
691483041324204033,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",5,None,Twitter for iPhone,http://twitter.com/download/iphone,04:49:38,2016-01-25,Not recorded,2271,526
691459709405118465,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",12,Leo,Twitter for iPhone,http://twitter.com/download/iphone,03:16:56,2016-01-25,Not recorded,3839,1068
691444869282295808,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",12,Bailey,Twitter for iPhone,http://twitter.com/download/iphone,02:17:57,2016-01-25,Not recorded,2505,791
691416866452082688,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,00:26:41,2016-01-25,Not recorded,18376,7179
691321916024623104,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://twitter.com/dog_rates/status/691321916024623104/photo/1,11,Molly,Twitter for iPhone,http://twitter.com/download/iphone,18:09:23,2016-01-24,Not recorded,2457,622
691096613310316544,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://twitter.com/dog_rates/status/691096613310316544/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,03:14:07,2016-01-24,Not recorded,2841,832
691090071332753408,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://twitter.com/dog_rates/status/691090071332753408/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,02:48:07,2016-01-24,Not recorded,1641,317
690989312272396288,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,https://vine.co/v/iOZKZEU2nHq,12,None,Vine - Make a Scene,http://vine.co,20:07:44,2016-01-23,Not recorded,5614,2705
690959652130045952,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",11,None,Twitter for iPhone,http://twitter.com/download/iphone,18:09:53,2016-01-23,Not recorded,3398,1153
690938899477221376,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://twitter.com/dog_rates/status/690938899477221376/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,16:47:25,2016-01-23,Not recorded,3882,1822
690932576555528194,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://twitter.com/dog_rates/status/690932576555528194/photo/1,12,Buddy,Twitter for iPhone,http://twitter.com/download/iphone,16:22:17,2016-01-23,Not recorded,3115,951
690735892932222976,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",13,Peaches,Twitter for iPhone,http://twitter.com/download/iphone,03:20:44,2016-01-23,Not recorded,3604,1196
690728923253055490,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8,Vinscent,Twitter for iPhone,http://twitter.com/download/iphone,02:53:03,2016-01-23,Not recorded,2063,486
690690673629138944,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://twitter.com/dog_rates/status/690690673629138944/photo/1,10,Cedrick,Twitter for iPhone,http://twitter.com/download/iphone,00:21:03,2016-01-23,Not recorded,2217,775
690649993829576704,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11,Hazel,Twitter for iPhone,http://twitter.com/download/iphone,21:39:24,2016-01-22,Not recorded,1238,256
690597161306841088,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11,Lolo,Twitter for iPhone,http://twitter.com/download/iphone,18:09:28,2016-01-22,Not recorded,1851,571
690400367696297985,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",https://twitter.com/dog_rates/status/690400367696297985/photo/1,10,Eriq,Twitter for iPhone,http://twitter.com/download/iphone,05:07:29,2016-01-22,Not recorded,1799,425
690374419777196032,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11,Phred,Twitter for iPhone,http://twitter.com/download/iphone,03:24:22,2016-01-22,Not recorded,3087,796
690360449368465409,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9,the,Twitter for iPhone,http://twitter.com/download/iphone,02:28:52,2016-01-22,Not recorded,2521,829
690348396616552449,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,https://vine.co/v/iejBWerY9X2,12,Oddie,Vine - Make a Scene,http://vine.co,01:40:58,2016-01-22,Not recorded,1420,482
690248561355657216,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11,Maxwell,Twitter for iPhone,http://twitter.com/download/iphone,19:04:15,2016-01-21,Not recorded,1598,392
690021994562220032,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",https://twitter.com/dog_rates/status/690021994562220032/photo/1,10,Geoff,Twitter for iPhone,http://twitter.com/download/iphone,04:03:58,2016-01-21,Not recorded,2665,966
690015576308211712,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:38:27,2016-01-21,pupper,2370,686
690005060500217858,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",https://twitter.com/dog_rates/status/690005060500217858/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,02:56:40,2016-01-21,Not recorded,3492,1593
689999384604450816,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10,Covach,Twitter for iPhone,http://twitter.com/download/iphone,02:34:07,2016-01-21,Not recorded,1348,343
689993469801164801,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,https://vine.co/v/ienexVMZgi5,12,None,Vine - Make a Scene,http://vine.co,02:10:37,2016-01-21,floofer,1386,422
689977555533848577,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,01:07:23,2016-01-21,Not recorded,1303,423
689905486972461056,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11,Gizmo,Twitter for iPhone,http://twitter.com/download/iphone,20:21:00,2016-01-20,pupper,2336,651
689877686181715968,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9,Durg,Twitter for iPhone,http://twitter.com/download/iphone,18:30:32,2016-01-20,Not recorded,2887,1096
689835978131935233,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,https://twitter.com/dog_rates/status/689835978131935233/photo/1,11,Fynn,Twitter for iPhone,http://twitter.com/download/iphone,15:44:48,2016-01-20,Not recorded,2068,709
689661964914655233,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12,Luca,Twitter for iPhone,http://twitter.com/download/iphone,04:13:20,2016-01-20,Not recorded,3086,883
689659372465688576,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8,Ricky,Twitter for iPhone,http://twitter.com/download/iphone,04:03:02,2016-01-20,Not recorded,9833,3621
689623661272240129,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10,Lucy,Twitter for iPhone,http://twitter.com/download/iphone,01:41:08,2016-01-20,pupper,2103,601
689599056876867584,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,00:03:21,2016-01-20,Not recorded,11081,5193
689557536375177216,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,21:18:22,2016-01-19,Not recorded,1953,426
689517482558820352,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,"https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1",12,Carl,Twitter for iPhone,http://twitter.com/download/iphone,18:39:13,2016-01-19,Not recorded,3233,1343
689289219123089408,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://twitter.com/dog_rates/status/689289219123089408/video/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,03:32:10,2016-01-19,Not recorded,2143,877
689283819090870273,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9,Chipson,Twitter for iPhone,http://twitter.com/download/iphone,03:10:43,2016-01-19,Not recorded,3100,1036
689280876073582592,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,"https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1",10,Herald,Twitter for iPhone,http://twitter.com/download/iphone,02:59:01,2016-01-19,Not recorded,1882,664
689275259254616065,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10,Lucky,Twitter for iPhone,http://twitter.com/download/iphone,02:36:42,2016-01-19,Not recorded,1089,233
